#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    9500   -5858.746874       3.907614   11722.840616    5864.093741       0.812905     47.010034      0.127311      0.174547      0.848975     47.001966     -0.127311     -0.174547
    9510   -5857.556865       3.906094   11718.281038    5860.724173       0.813645     47.068866      0.127242      0.176031      0.849750     47.063134     -0.127242     -0.176031
    9520   -5846.936629       3.902554   11707.661937    5860.725309       0.814385     47.127698      0.127216      0.177533      0.850525     47.124302     -0.127216     -0.177533
    9530   -5836.931162       3.898769   11696.306861    5859.375699       0.815124     47.186548      0.127255      0.179066      0.851301     47.185452     -0.127255     -0.179066
    9540   -5827.722626       3.895700   11687.099223    5859.376597       0.815863     47.245435      0.127380      0.180635      0.852077     47.246565     -0.127380     -0.180635
    9550   -5833.775977       3.895237   11685.711280    5851.935303       0.816601     47.304379      0.127591      0.182219      0.852854     47.307621     -0.127591     -0.182219
    9560   -5838.083596       3.896671   11690.011709    5851.928114       0.817339     47.363397      0.127872      0.183786      0.853630     47.368603     -0.127872     -0.183786
    9570   -5839.865104       3.897684   11693.053423    5853.188318       0.818077     47.422505      0.128202      0.185312      0.854407     47.429495     -0.128202     -0.185312
    9580   -5835.746289       3.896313   11688.940174    5853.193886       0.818814     47.481716      0.128559      0.186773      0.855185     47.490284     -0.128559     -0.186773
    9590   -5836.337306       3.895687   11687.062383    5850.725078       0.819552     47.541026      0.128914      0.188156      0.855963     47.550974     -0.128914     -0.188156
    9600   -5836.499776       3.895740   11687.218768    5850.718992       0.820289     47.600419      0.129236      0.189470      0.856741     47.611581     -0.129236     -0.189470
    9610   -5840.142445       3.895186   11685.558226    5845.415781       0.821025     47.659863      0.129502      0.190748      0.857519     47.672137     -0.129502     -0.190748
    9620   -5835.967040       3.893796   11681.387402    5845.420362       0.821761     47.719315      0.129713      0.192020      0.858298     47.732685     -0.129713     -0.192020
    9630   -5840.735891       3.894261   11682.784325    5842.048434       0.822496     47.778728      0.129888      0.193294      0.859078     47.793272     -0.129888     -0.193294
    9640   -5842.579214       3.894874   11684.622762    5842.043548       0.823231     47.838070      0.130051      0.194551      0.859859     47.853930     -0.130051     -0.194551
    9650   -5844.517618       3.894150   11682.450388    5837.932770       0.823965     47.897340      0.130222      0.195754      0.860639     47.914660     -0.130222     -0.195754
    9660   -5836.232826       3.891391   11674.173538    5837.940712       0.824699     47.956556      0.130403      0.196861      0.861420     47.975444     -0.130403     -0.196861
    9670   -5837.046400       3.890914   11672.743058    5835.696658       0.825435     48.015743      0.130585      0.197849      0.862200     48.036257     -0.130585     -0.197849
    9680   -5842.919500       3.892870   11678.610609    5835.691109       0.826171     48.074915      0.130746      0.198735      0.862979     48.097085     -0.130746     -0.198735
    9690   -5855.507511       3.895514   11686.541345    5831.033834       0.826908     48.134087      0.130865      0.199574      0.863757     48.157913     -0.130865     -0.199574
    9700   -5858.508969       3.896514   11689.541667    5831.032698       0.827646     48.193278      0.130928      0.200418      0.864534     48.218722     -0.130928     -0.200418
    9710   -5862.425085       3.896358   11689.074681    5826.649596       0.828385     48.252514      0.130935      0.201306      0.865311     48.279486     -0.130935     -0.201306
    9720   -5859.479824       3.895378   11686.133540    5826.653716       0.829124     48.311801      0.130895      0.202263      0.866087     48.340199     -0.130895     -0.202263
    9730   -5869.725041       3.896487   11689.460001    5819.734960       0.829863     48.371126      0.130819      0.203318      0.866863     48.400874     -0.130819     -0.203318
    9740   -5875.140105       3.898290   11694.870297    5819.730192       0.830601     48.430467      0.130722      0.204489      0.867640     48.461533     -0.130722     -0.204489
    9750   -5877.280564       3.899202   11697.607452    5820.326888       0.831339     48.489798      0.130626      0.205782      0.868418     48.522202     -0.130626     -0.205782
    9760   -5871.894311       3.897409   11692.227909    5820.333598       0.832076     48.549108      0.130551      0.207198      0.869196     48.582892     -0.130551     -0.207198
    9770   -5874.043578       3.896453   11689.359091    5815.315514       0.832812     48.608397      0.130513      0.208724      0.869976     48.643603     -0.130513     -0.208724
    9780   -5874.648304       3.896653   11689.959248    5815.310944       0.833546     48.667678      0.130522      0.210327      0.870757     48.704322     -0.130522     -0.210327
    9790   -5882.452568       3.897249   11691.746705    5809.294137       0.834280     48.726961      0.130581      0.211961      0.871539     48.765039     -0.130581     -0.211961
    9800   -5881.661897       3.896986   11690.957770    5809.295873       0.835012     48.786256      0.130682      0.213589      0.872322     48.825744     -0.130682     -0.213589
    9810   -5886.581434       3.897507   11692.519835    5805.938401       0.835745     48.845564      0.130813      0.215189      0.873105     48.886436     -0.130813     -0.215189
    9820   -5887.767081       3.897901   11693.702729    5805.935648       0.836477     48.904875      0.130953      0.216763      0.873889     48.947125     -0.130953     -0.216763
    9830   -5888.679468       3.897917   11693.752202    5805.072734       0.837210     48.964177      0.131086      0.218333      0.874672     49.007823     -0.131086     -0.218333
    9840   -5887.183894       3.897420   11692.259570    5805.075676       0.837945     49.023460      0.131202      0.219923      0.875454     49.068540     -0.131202     -0.219923
    9850   -5894.335240       3.898175   11694.525710    5800.190470       0.838680     49.082722      0.131301      0.221547      0.876236     49.129278     -0.131301     -0.221547
    9860   -5893.816823       3.898002   11694.006560    5800.189737       0.839417     49.141965      0.131381      0.223214      0.877016     49.190035     -0.131381     -0.223214
    9870   -5902.157613       3.897200   11691.600862    5789.443249       0.840154     49.201198      0.131432      0.224921      0.877797     49.250802     -0.131432     -0.224921
    9880   -5897.563232       3.895670   11687.008671    5789.445439       0.840891     49.260424      0.131442      0.226653      0.878577     49.311576     -0.131442     -0.226653
    9890   -5897.693505       3.895396   11686.186897    5788.493392       0.841628     49.319640      0.131412      0.228392      0.879357     49.372360     -0.131412     -0.228392
    9900   -5898.666378       3.895720   11687.158935    5788.492557       0.842365     49.378849      0.131363      0.230124      0.880138     49.433151     -0.131363     -0.230124
    9910   -5906.435404       3.897084   11691.251599    5784.816195       0.843101     49.438061      0.131325      0.231837      0.880919     49.493939     -0.131325     -0.231837
    9920   -5911.151093       3.898655   11695.966383    5784.815290       0.843837     49.497299      0.131312      0.233530      0.881700     49.554701     -0.131312     -0.233530
    9930   -5918.130626       3.900565   11701.696151    5783.565525       0.844573     49.556578      0.131314      0.235209      0.882482     49.615422     -0.131314     -0.235209
    9940   -5917.344735       3.900302   11700.906606    5783.561871       0.845308     49.615901      0.131319      0.236875      0.883264     49.676099     -0.131319     -0.236875
    9950   -5916.526143       3.897363   11692.090358    5775.564215       0.846043     49.675242      0.131328      0.238527      0.884047     49.736758     -0.131328     -0.238527
    9960   -5898.863577       3.891478   11674.433414    5775.569837       0.846777     49.734563      0.131346      0.240157      0.884830     49.797437     -0.131346     -0.240157
    9970   -5884.215470       3.886775   11660.324157    5776.108686       0.847511     49.793835      0.131374      0.241764      0.885614     49.858165     -0.131374     -0.241764
    9980   -5884.213727       3.886774   11660.323051    5776.109323       0.848245     49.853037      0.131419      0.243346      0.886398     49.918963     -0.131419     -0.243346
